Date,Country,avg_ELD,avg_Q,avg_Qb
2/1/12,Croatia,0,4.148912371,26.71082052
2/1/12,Cuba,0.979390406,57.87581863,53.35646625
2/1/12,Cyprus,0,23.87003784,39.41902618
2/1/12,Czechia,0,0.99210734,23.80972177
2/1/12,Democratic Republic of the Congo,3.429634722,63.08447622,53.90917226
2/1/12,Denmark,0,8.149191814,28.66112643
2/1/12,Djibouti,0.179679084,51.93952382,53.03415604
2/1/12,Dominican Republic,1.101786347,56.26894419,52.17456199
2/1/12,East Timor,5.984352871,68.50129037,54.60133824
2/1/12,Ecuador,2.79205814,56.13708147,50.25857323
2/1/12,Egypt,0.001279292,25.4059868,44.453032
2/1/12,El Salvador,1.550750768,57.86046482,56.3974762
2/1/12,Equatorial Guinea,4.282317205,65.73390409,53.70073349
2/1/12,Eritrea,0.286536371,47.22154067,53.94165616
2/1/12,Estonia,0,-5.596393237,18.6194789
2/1/12,Ethiopia,0.03592966,40.04638012,53.8542155
2/1/12,Falkland Islands,0,22.17169004,38.41900511
2/1/12,Fiji,6.638843701,70.06739822,54.76157863
2/1/12,Finland,0,-8.187764339,16.56236567
2/1/12,France,0.315341882,14.09286308,31.76882729
2/1/12,French Southern and Antarctic Lands,0,18.72627354,35.46607812
2/1/12,Gabon,5.086970814,66.8660413,54.42680356
2/1/12,Gambia,0.00100047,41.98363133,55.96236219
2/1/12,Georgia,0,0.19897238,23.8705379
2/1/12,Germany,0,5.310562076,26.66227222
2/1/12,Ghana,5.739425069,61.83652934,58.52200768
2/1/12,Greece,0,15.29143253,33.84551256
2/1/12,Greenland,0,-28.48701081,-0.925886993
2/1/12,Guatemala,2.148217485,55.41491881,51.89593476
2/1/12,Guinea,0.371216248,46.80068216,56.50410707
2/1/12,Guinea-Bissau,0.094471728,46.28580711,56.75913918
2/1/12,Guyana,3.103996573,64.89296758,53.79860111
2/1/12,Haiti,1.102142523,58.21497531,53.45845432
2/1/12,Honduras,1.294117629,56.57711251,52.19523887
2/1/12,Hungary,0,2.180399257,25.28421229
2/1/12,Iceland,0,7.468888943,28.60013751
2/1/12,India,0.231930601,37.85765185,48.38278451
2/1/12,Indonesia,7.615835576,69.42031821,54.76106014
2/1/12,Iran,0.000109136,13.63186193,34.60808102
2/1/12,Iraq,0,20.96087514,39.65906439
2/1/12,Ireland,0,21.49807014,36.35878884
2/1/12,Israel,0,24.0679721,40.92053324
2/1/12,Italy,0,10.7117218,31.07705951
2/1/12,Ivory Coast,4.215061347,60.5283403,57.38766073
2/1/12,Jamaica,1.565244042,61.09428813,54.00595907
2/1/12,Japan,0,6.243377487,28.31237696
2/1/12,Jordan,0,18.6993826,38.70694772
2/1/12,Kazakhstan,0,-14.16278452,12.10725371
2/1/12,Kenya,1.316125281,53.17540537,56.45966481
2/1/12,Kosovo,0,2.377943788,25.21059826
2/1/12,Kuwait,0,26.75724826,43.23182529
2/1/12,Kyrgyzstan,0,-10.44935493,15.56714696
2/1/12,Laos,0.939751977,50.50840874,50.99170126
2/1/12,Latvia,0,-4.749021474,19.25974966
2/1/12,Lebanon,0,16.01908371,34.84325647
2/1/12,Lesotho,0.000314422,36.37769136,46.32461064
2/1/12,Liberia,4.648818255,66.28477967,55.55986305
2/1/12,Libya,0,21.18277859,42.08235825
2/1/12,Lithuania,0,-3.999975095,19.8290483
2/1/12,Luxembourg,0,5.897598743,27.1288929
2/1/12,Madagascar,5.376353629,65.10918186,54.42710379
2/1/12,Malawi,2.338646981,59.80824784,52.57630996
2/1/12,Malaysia,7.083068212,69.59325849,54.86808867
2/1/12,Mali,0.006519908,30.30708609,51.87283108
2/1/12,Mauritania,0,26.46254146,48.36425138
2/1/12,Mexico,0.504768584,35.89759586,46.04962104
2/1/12,Moldova,0,-3.59235562,20.61994353
2/1/12,Mongolia,0,-16.62981248,10.64368197
2/1/12,Montenegro,0,4.111514756,26.4568522
2/1/12,Morocco,0,20.7106416,39.99074921
2/1/12,Mozambique,5.984809199,67.02035399,55.70344338
2/1/12,Myanmar,0.883627079,45.37865812,50.89168802
2/1/12,Namibia,0.584784905,51.39217061,52.65455651
2/1/12,Nepal,0.000470407,16.33555705,34.10308706
2/1/12,Netherlands,0,10.21512697,29.85540634
2/1/12,New Caledonia,6.2497963,67.63700624,55.11959573
2/1/12,New Zealand,0.000273399,35.55854602,43.73268308
2/1/12,Nicaragua,2.753187689,63.30906717,53.99178471
2/1/12,Niger,0.022974859,31.12120979,52.98458481
2/1/12,Nigeria,3.353349571,52.92648636,58.07275937
2/1/12,North Korea,0,-5.728450758,20.02751348
2/1/12,North Macedonia,0,4.882916334,27.12520504
2/1/12,Northern Cyprus,0,25.6493206,40.88613281
2/1/12,Norway,0,-1.842713486,21.83506776
2/1/12,Oman,0.006090944,39.54879799,50.41772557
2/1/12,Pakistan,0.000593898,18.34368814,38.24160472
2/1/12,Palestine,0,24.82728195,40.56097327
2/1/12,Panama,3.903240594,63.74828867,54.46505279
2/1/12,Papua New Guinea,6.393267176,65.14419496,53.66944088
2/1/12,Paraguay,7.312736199,68.47691542,57.5576833
2/1/12,Peru,2.650984782,50.81380724,48.10328208
2/1/12,Philippines,7.130703114,68.7563201,54.80920037
2/1/12,Poland,0,0.22425041,23.03418394
2/1/12,Portugal,0,17.8831052,37.15503927
2/1/12,Puerto Rico,0.776392287,60.06852264,53.45192515
2/1/12,Qatar,0,36.31489309,47.48945719
2/1/12,Republic of Serbia,0,1.142189127,24.0681861
2/1/12,Republic of the Congo,5.034224556,66.63341379,54.6783979
2/1/12,Romania,0,-1.368027946,22.3248087
2/1/12,Russia,0,-20.47638955,6.332258957
2/1/12,Rwanda,0.016475825,44.05017988,49.30814115
2/1/12,Saudi Arabia,0.070581303,28.6777418,46.51030764
2/1/12,Senegal,0.001035421,39.14229752,55.92315269
2/1/12,Sierra Leone,2.220028931,60.1616761,56.94071053
2/1/12,Slovakia,0,-0.719561751,23.05808587
2/1/12,Slovenia,0,3.081065533,26.10762946
2/1/12,Solomon Islands,11.19877627,72.90054876,55.72622345
2/1/12,Somalia,1.446010175,56.19104533,56.43022937
2/1/12,Somaliland,0.080105418,43.63285222,51.30762833
2/1/12,South Africa,0.326700786,47.65618128,52.40646777
2/1/12,South Korea,0,3.62832037,27.57298368
2/1/12,South Sudan,0.189392488,47.38803955,60.39188989
2/1/12,Spain,0,12.50761822,33.92628904
2/1/12,Sri Lanka,5.598518701,66.71371878,55.11973431
2/1/12,Sudan,0.009033418,34.73613894,53.21769642
2/1/12,Suriname,3.262900075,66.91957064,54.14136445
2/1/12,Sweden,0,-2.826932853,20.86362879
2/1/12,Switzerland,0,-2.845466752,21.34977904
2/1/12,Syria,0,17.28706591,36.57377608
2/1/12,Taiwan,0.048507429,38.89987822,44.57390647
2/1/12,Tajikistan,0,-10.95168214,14.76737665
2/1/12,Thailand,5.683493816,63.6954376,55.66365954
2/1/12,The Bahamas,0.109837174,55.39692655,52.06698326
2/1/12,Togo,5.049049734,61.35840498,58.36001983
2/1/12,Trinidad and Tobago,4.603322124,67.06860046,55.29316216
2/1/12,Tunisia,0,20.17359756,38.08909196
2/1/12,Turkey,0,4.906123174,27.1239356
2/1/12,Turkmenistan,0,6.273198729,28.11844175
2/1/12,Uganda,0.332074554,49.95876749,54.6974113
2/1/12,Ukraine,0,-5.284874646,19.09818256
2/1/12,United Arab Emirates,0.002503989,38.55060471,49.14024021
2/1/12,United Kingdom,0,16.4007497,33.74827229
2/1/12,United Republic of Tanzania,1.717244354,56.62875046,53.49286437
2/1/12,United States of America,0.004097917,5.580462015,27.3282855
2/1/12,Uruguay,3.175111366,59.0582708,53.79461692
2/1/12,Uzbekistan,0,-1.060826635,22.97369702
2/1/12,Vanuatu,7.284102629,70.48119354,55.05328655
2/1/12,Venezuela,3.148722652,62.46791673,55.16911922
2/1/12,Vietnam,2.144993685,51.32957086,49.65261649
2/1/12,Western Sahara,0,24.06942361,44.9090132
2/1/12,Yemen,0.152244849,36.89796153,50.18006978
2/1/12,Zambia,1.292684108,57.32764342,51.76729462
2/1/12,Zimbabwe,1.768306974,57.741778,53.79521858
2/1/12,eSwatini,1.346913306,57.18876704,52.91718292
3/1/12,Afghanistan,3.38E-07,11.91789107,33.81958389
3/1/12,Albania,0,19.45949851,37.4565298
3/1/12,Algeria,0,27.4028643,47.38620803
3/1/12,Angola,1.440367208,55.94533186,51.82771967
3/1/12,Antarctica,0,-38.20268958,-10.51512925
3/1/12,Argentina,0.924624722,40.56530597,48.08917771
3/1/12,Armenia,0,1.577291308,25.46151994
3/1/12,Australia,2.040419385,51.34053042,53.61417738
3/1/12,Austria,0,14.33755322,34.02304243
3/1/12,Azerbaijan,0,11.92573211,32.39885174
3/1/12,Bangladesh,3.477069813,60.19225033,55.55348518
3/1/12,Belarus,0,9.628491311,30.25167881
3/1/12,Belgium,0,21.57392794,37.4300993
3/1/12,Belize,5.692844724,66.35187886,54.77373728
3/1/12,Benin,4.876861934,57.53851331,60.54128644
3/1/12,Bhutan,0,15.2404475,33.18635821
3/1/12,Bolivia,4.793120486,55.22423115,50.34199264
3/1/12,Bosnia and Herzegovina,0,16.46666219,36.1352316
3/1/12,Botswana,0.31490428,50.48494589,54.62294585
3/1/12,Brazil,5.010057441,65.84780079,54.83586337
3/1/12,Brunei,11.07774762,73.63007246,56.05456134
3/1/12,Bulgaria,0,16.0977988,35.74585993
3/1/12,Burkina Faso,0.513348704,44.5391991,61.0292545
3/1/12,Burundi,0.115390286,49.11161103,50.03451956
3/1/12,Cambodia,9.538398461,70.68562585,59.21472726
3/1/12,Cameroon,2.901322435,55.86648276,56.6588349
3/1/12,Canada,1.60E-07,-14.00051742,11.5546105
3/1/12,Central African Republic,1.954978725,55.00019453,58.43608292
3/1/12,Chad,0.012923576,32.98831333,55.29772313
3/1/12,Chile,0.003623855,27.65944295,41.26706746
3/1/12,China,0.011510166,7.05975548,29.32926257
3/1/12,Colombia,5.118500898,64.47113301,53.61166978
3/1/12,Costa Rica,2.805576464,58.37547104,52.89792335
3/1/12,Croatia,0,20.38458967,38.57387132
3/1/12,Cuba,0.922520451,57.86661811,53.91584122
3/1/12,Cyprus,0,26.50289974,41.5307827
3/1/12,Czechia,0,15.73822995,34.78239428
3/1/12,Democratic Republic of the Congo,4.317358221,64.64109071,54.37483553
3/1/12,Denmark,0,17.67420299,34.9086593
3/1/12,Djibouti,0.461988911,52.96673876,54.86263237
3/1/12,Dominican Republic,1.191281229,56.37309878,52.23992972
3/1/12,East Timor,5.103994335,67.83800025,54.3063216
3/1/12,Ecuador,3.488748161,57.40347817,50.54628138
3/1/12,Egypt,0.001200992,28.17864149,46.47055228
3/1/12,El Salvador,1.400260764,57.22091372,56.79850664
3/1/12,Equatorial Guinea,7.211223483,68.89045575,54.72185697
3/1/12,Eritrea,0.52204776,49.03888812,54.92308624
3/1/12,Estonia,0,7.791644028,28.75475557
3/1/12,Ethiopia,0.084737239,42.90279633,54.90383736
3/1/12,Falkland Islands,0,23.31264326,38.37001852
3/1/12,Fiji,8.40653834,71.00436886,55.23601855
3/1/12,Finland,0,3.306738835,25.85167616
3/1/12,France,0.481113158,26.23146805,40.10833242
3/1/12,French Southern and Antarctic Lands,0,18.21648598,35.11471907
3/1/12,Gabon,7.713291761,69.93065655,55.31342438
3/1/12,Gambia,0.185704196,50.13807999,58.74669045
3/1/12,Georgia,0,4.893915067,27.42283776
3/1/12,Germany,0,19.04134896,36.41021506
3/1/12,Ghana,9.271509917,68.0839418,59.76379841
3/1/12,Greece,0,22.61272233,38.84310839
3/1/12,Greenland,0,-27.56646855,-0.081064183
3/1/12,Guatemala,2.260202604,55.05700328,52.659754
3/1/12,Guinea,1.605508754,56.70898283,58.43264638
3/1/12,Guinea-Bissau,1.424543487,59.31015831,58.44050797
3/1/12,Guyana,4.047444009,65.37585734,54.46838372
3/1/12,Haiti,1.032046639,57.988667,53.50774328
3/1/12,Honduras,1.754482837,56.56727288,53.04597174
3/1/12,Hungary,0,17.51289472,37.3611829
3/1/12,Iceland,0,8.219915093,29.06837722
3/1/12,India,0.946579305,44.2572906,52.99311426
3/1/12,Indonesia,7.848741674,69.55991835,54.87443633
3/1/12,Iran,0.002145784,18.89041088,40.28458502
3/1/12,Iraq,0,23.84483089,43.26482875
3/1/12,Ireland,0,22.74876961,37.80162951
3/1/12,Israel,0,27.50182309,43.04172258
3/1/12,Italy,0,23.03478642,39.32086724
3/1/12,Ivory Coast,7.78967595,68.41824665,58.22213787
3/1/12,Jamaica,1.621161552,60.80374502,53.99726232
3/1/12,Japan,0,13.05962279,32.83102002
3/1/12,Jordan,0,21.27543695,41.4693341
3/1/12,Kazakhstan,0,3.383301669,26.05057284
3/1/12,Kenya,1.626880028,55.26710491,56.87990842
3/1/12,Kosovo,0,15.11877827,35.86162858
3/1/12,Kuwait,0,28.13932692,47.11239093
3/1/12,Kyrgyzstan,0,-2.507816327,22.11410112
3/1/12,Laos,1.979186025,55.33385569,52.73230972
3/1/12,Latvia,0,9.336203659,29.92242151
3/1/12,Lebanon,0,18.58619505,36.52319074
3/1/12,Lesotho,0,30.29143129,43.99156338
3/1/12,Liberia,7.409011318,70.49857307,55.87504353
3/1/12,Libya,0,25.83662809,45.48401642
3/1/12,Lithuania,0,10.77004091,31.01299629
3/1/12,Luxembourg,0,19.80301332,36.93823719
3/1/12,Madagascar,4.199450493,63.04055531,53.66889737
3/1/12,Malawi,1.882904067,59.08153228,52.26138698
3/1/12,Malaysia,7.548595053,70.15444685,54.99763083
3/1/12,Mali,0.075548565,36.27639391,56.93459064
3/1/12,Mauritania,0.019854948,34.97001269,54.78589302
3/1/12,Mexico,0.658128679,38.25239896,49.11306532
3/1/12,Moldova,0,13.42233818,33.66637869
3/1/12,Mongolia,0,-4.745195003,21.3954027
3/1/12,Montenegro,0,14.99019484,34.89496295
3/1/12,Morocco,8.09E-06,29.44971485,45.90779638
3/1/12,Mozambique,4.315804266,64.97816351,54.88533422
3/1/12,Myanmar,1.93918302,52.02965838,53.93233973
3/1/12,Namibia,0.258982064,47.59945813,52.8240569
3/1/12,Nepal,0.011924115,21.46949062,37.95435614
3/1/12,Netherlands,0,21.51984638,37.00859796
3/1/12,New Caledonia,5.850634833,68.56826435,54.78441285
3/1/12,New Zealand,0,31.18184024,41.90284591
3/1/12,Nicaragua,3.699052547,63.47631036,54.78115005
3/1/12,Niger,0.00284273,31.27758423,54.01885661
3/1/12,Nigeria,3.71440176,51.27126661,59.34423911
3/1/12,North Korea,0,4.848260554,28.10350639
3/1/12,North Macedonia,0,15.40042064,35.98278068
3/1/12,Northern Cyprus,0,28.6080883,42.81978683
3/1/12,Norway,0,3.449011632,25.84503496
3/1/12,Oman,0.074096421,41.9389389,54.04740553
3/1/12,Pakistan,0.044551936,29.48983093,45.57168775
3/1/12,Palestine,0,28.63404168,42.68720881
3/1/12,Panama,5.24024422,65.56160825,55.13359212
3/1/12,Papua New Guinea,6.68650813,66.18647013,53.57337113
3/1/12,Paraguay,4.484300758,61.63823734,55.47273425
3/1/12,Peru,2.907709191,51.42867158,48.36848207
3/1/12,Philippines,8.642721826,69.81503787,55.35660023
3/1/12,Poland,0,15.00561949,33.96537469
3/1/12,Portugal,0,26.64255439,42.54097977
3/1/12,Puerto Rico,1.150877027,61.01094818,53.49467163
3/1/12,Qatar,0.002240137,38.93360545,50.47644984
3/1/12,Republic of Serbia,0,16.75269533,36.59320304
3/1/12,Republic of the Congo,6.904124872,69.28374237,55.39310751
3/1/12,Romania,0,13.09698738,33.81213825
3/1/12,Russia,0,-12.95552983,12.93145642
3/1/12,Rwanda,0.06361776,46.54638733,49.29480104
3/1/12,Saudi Arabia,0.081664338,31.29234932,49.68586467
3/1/12,Senegal,0.169336435,47.94048359,59.29980616
3/1/12,Sierra Leone,5.187882753,67.02400429,57.83559519
3/1/12,Slovakia,0,13.70661911,34.16222983
3/1/12,Slovenia,0,19.07293754,37.49505753
3/1/12,Solomon Islands,13.01908317,74.00558911,56.05001403
3/1/12,Somalia,2.300806102,58.6169399,57.32452104
3/1/12,Somaliland,0.337230354,45.32540482,53.31294149
3/1/12,South Africa,0.078266629,42.60628636,51.01997712
3/1/12,South Korea,0,13.75956849,34.18096617
3/1/12,South Sudan,0.407966261,48.92143956,61.19958565
3/1/12,Spain,0,21.11294712,39.73245403
3/1/12,Sri Lanka,8.739857278,69.58117576,56.57198965
3/1/12,Sudan,0.00727128,33.50665415,54.20371784
3/1/12,Suriname,4.75254887,67.39046058,55.14435271
3/1/12,Sweden,0,8.086264147,29.39231581
3/1/12,Switzerland,0,11.74684902,32.52959954
3/1/12,Syria,0,20.02825786,39.60825039
3/1/12,Taiwan,0.294648748,44.06433846,47.2040682
3/1/12,Tajikistan,0,-3.248589027,20.95897347
3/1/12,Thailand,7.623902896,67.2228656,57.07694518
3/1/12,The Bahamas,0.153712096,55.46770809,52.62224081
3/1/12,Togo,7.756613411,65.6106979,59.57515307
3/1/12,Trinidad and Tobago,5.702848744,69.03918686,55.32655907
3/1/12,Tunisia,0,30.04133479,43.45301124
3/1/12,Turkey,0,10.38011847,31.41350917
3/1/12,Turkmenistan,4.09E-06,19.53530991,37.70207075
3/1/12,Uganda,0.572899344,53.22144018,55.25241452
3/1/12,Ukraine,0,9.854054666,30.76970171
3/1/12,United Arab Emirates,0.003695673,41.04735157,52.68129209
3/1/12,United Kingdom,0,21.19578705,37.02089564
3/1/12,United Republic of Tanzania,1.911850037,57.50270807,52.92189508
3/1/12,United States of America,0.020133307,12.77504255,31.76435717
3/1/12,Uruguay,1.672449898,51.86623971,50.70143541
3/1/12,Uzbekistan,0,14.01144145,34.09005833
3/1/12,Vanuatu,11.1892843,72.39564133,55.7307574
3/1/12,Venezuela,4.454870224,64.78740029,55.35838637
3/1/12,Vietnam,3.692283067,57.72681748,52.26184025
3/1/12,Western Sahara,0,32.96975563,51.86442198
3/1/12,Yemen,0.335504857,39.4386015,52.91906312
3/1/12,Zambia,1.156970924,56.77285122,51.59684782
3/1/12,Zimbabwe,0.962626077,54.19543313,53.20664668
3/1/12,eSwatini,0.324004469,51.73330802,51.38838888
4/1/12,Afghanistan,4.00E-05,25.0759875,42.24442783
4/1/12,Albania,0.000111668,26.94223483,40.55717389
4/1/12,Algeria,0.000143707,33.67754799,52.56475108
4/1/12,Angola,1.125467266,50.55976227,51.99437273
4/1/12,Antarctica,0,-44.25957393,-16.50907721
4/1/12,Argentina,0.312904061,31.93653412,43.34074067
4/1/12,Armenia,0,19.5541947,37.22924758
4/1/12,Australia,0.523230179,42.74069011,51.39852182
4/1/12,Austria,0,17.79037041,35.92574425
4/1/12,Azerbaijan,0.003170263,31.73281292,43.62196115
4/1/12,Bangladesh,10.93425175,71.881847,57.19288312
4/1/12,Belarus,6.24E-05,21.83648204,37.8013887
4/1/12,Belgium,0,21.04279915,37.14173865
4/1/12,Belize,8.746362267,69.68401718,56.45199282
4/1/12,Benin,10.22757687,71.87133557,60.1850667
4/1/12,Bhutan,0.001426588,22.88132703,36.95738177
4/1/12,Bolivia,4.982048058,54.62969575,49.91932474
4/1/12,Bosnia and Herzegovina,2.77E-05,23.50149475,39.1196445
4/1/12,Botswana,0.002012331,39.44734221,51.09713741
4/1/12,Brazil,5.762604848,66.10066718,54.8623032
4/1/12,Brunei,11.90046757,74.44015448,56.2784432
4/1/12,Bulgaria,0,28.17855784,42.03305564
4/1/12,Burkina Faso,4.375803056,63.1510869,62.73062792
4/1/12,Burundi,0.049426797,49.18506155,49.14190588
4/1/12,Cambodia,14.58285793,76.07477002,58.68191955
4/1/12,Cameroon,4.299191167,64.36910061,56.07416808
4/1/12,Canada,1.61E-06,-3.047466957,21.15336348
4/1/12,Central African Republic,4.024769903,63.2575349,57.81959992
4/1/12,Chad,0.577509188,45.32949394,61.71007664
4/1/12,Chile,1.98E-06,20.93684045,37.55270006
4/1/12,China,0.162239103,19.20880346,37.86513914
4/1/12,Colombia,5.854873712,65.84315595,53.47395282
4/1/12,Costa Rica,4.663620125,62.42167684,53.43122373
4/1/12,Croatia,0,27.0715205,41.14901262
4/1/12,Cuba,1.974165273,60.22091041,54.41455181
4/1/12,Cyprus,0,36.34018784,46.6676918
4/1/12,Czechia,0,20.02446278,37.70753224
4/1/12,Democratic Republic of the Congo,4.053685441,63.93269222,54.0940624
4/1/12,Denmark,0,17.72253707,35.3859001
4/1/12,Djibouti,4.588446546,65.01892153,57.7583224
4/1/12,Dominican Republic,2.473952496,60.8410563,53.02148281
4/1/12,East Timor,4.234328624,65.44461702,54.25246329
4/1/12,Ecuador,3.911718396,57.81684077,50.80733602
4/1/12,Egypt,0.00327051,36.54347948,54.06547812
4/1/12,El Salvador,4.293213702,62.88235434,56.24274602
4/1/12,Equatorial Guinea,7.032016949,68.75555099,54.67714209
4/1/12,Eritrea,2.70084937,54.64970505,58.04657037
4/1/12,Estonia,0,14.65499233,33.79588249
4/1/12,Ethiopia,1.160039343,51.24606458,54.4118693
4/1/12,Falkland Islands,0,17.91254028,35.39742578
4/1/12,Fiji,6.141357335,68.83232836,54.58039651
4/1/12,Finland,0,7.87645353,29.14019387
4/1/12,France,0.615833484,27.19962927,39.869635
4/1/12,French Southern and Antarctic Lands,0,17.57983267,34.62423627
4/1/12,Gabon,7.780901532,70.32256682,55.37246585
4/1/12,Gambia,0.92827342,57.53246488,59.66197988
4/1/12,Georgia,0,23.14451374,39.39757924
4/1/12,Germany,0,20.49605244,37.5414436
4/1/12,Ghana,12.42806325,73.9984464,58.78709098
4/1/12,Greece,0,31.01527355,43.12544225
4/1/12,Greenland,0,-20.47515498,6.508342163
4/1/12,Guatemala,3.759885355,58.53549729,54.18797837
4/1/12,Guinea,4.150069755,64.29778603,58.29827925
4/1/12,Guinea-Bissau,2.737305264,62.66460281,59.24630745
4/1/12,Guyana,5.574058626,68.7308949,54.77021436
4/1/12,Haiti,2.263062826,62.35728287,53.75078862
4/1/12,Honduras,3.130417312,60.07845249,54.19141378
4/1/12,Hungary,0,26.32323502,41.8470477
4/1/12,Iceland,0,7.65102552,28.9273355
4/1/12,India,2.92451559,55.81283893,57.00987133
4/1/12,Indonesia,8.530605613,70.31352637,54.99850838
4/1/12,Iran,0.022889671,31.98984518,47.93340983
4/1/12,Iraq,0.001585172,38.89264726,53.5590152
4/1/12,Ireland,0,19.16261104,36.04318134
4/1/12,Israel,0.001240553,37.06469222,49.20137787
4/1/12,Italy,3.02E-05,27.59416307,40.67009257
4/1/12,Ivory Coast,9.500166261,72.05236631,57.49857621
4/1/12,Jamaica,3.280616641,64.57062556,54.64591878
4/1/12,Japan,1.61E-05,23.84717362,38.91316894
4/1/12,Jordan,0,31.46386247,49.8609182
4/1/12,Kazakhstan,2.62E-05,25.54724046,43.39379414
4/1/12,Kenya,3.967601156,60.32965514,55.78001085
4/1/12,Kosovo,0,23.7727979,39.86046582
4/1/12,Kuwait,0.045676975,44.0294415,55.67909506
4/1/12,Kyrgyzstan,0,11.53013701,32.47541313
4/1/12,Laos,5.357508961,64.54363153,54.80210891
4/1/12,Latvia,0,16.63252629,35.38792066
4/1/12,Lebanon,0,30.97519624,43.97314191
4/1/12,Lesotho,0,21.39309371,39.3169351
4/1/12,Liberia,7.718421517,70.95929613,55.39316416
4/1/12,Libya,1.36E-06,35.19649778,54.77961208
4/1/12,Lithuania,0,18.89658989,36.60878289
4/1/12,Luxembourg,0,19.6561408,36.51971912
4/1/12,Madagascar,3.304205163,60.25560759,52.92552742
4/1/12,Malawi,0.353676238,50.25599124,50.11633243
4/1/12,Malaysia,8.961543455,71.54796083,55.34007727
4/1/12,Mali,0.708636777,46.85725291,61.19228786
4/1/12,Mauritania,0.006336233,41.74445617,56.58558864
4/1/12,Mexico,1.062755501,42.15899383,51.74873611
4/1/12,Moldova,3.54E-05,28.90053852,42.49325059
4/1/12,Mongolia,0,8.896055508,33.27400371
4/1/12,Montenegro,0,22.16616098,37.86191463
4/1/12,Morocco,5.64E-05,31.6013976,45.18955423
4/1/12,Mozambique,1.136227005,54.52441702,52.28723824
4/1/12,Myanmar,4.993975409,60.91142961,56.095411
4/1/12,Namibia,0.001025836,38.49391135,50.83027048
4/1/12,Nepal,0.18442956,30.10458076,42.5540891
4/1/12,Netherlands,0,21.55301646,37.36250066
4/1/12,New Caledonia,1.345746732,60.72154525,53.09345072
4/1/12,New Zealand,0,28.81945914,40.70050382
4/1/12,Nicaragua,6.431272918,67.30304681,55.89641512
4/1/12,Niger,0.155186222,43.70296483,62.15754046
4/1/12,Nigeria,7.121623159,66.77704488,60.54659137
4/1/12,North Korea,0,18.44719147,36.77146006
4/1/12,North Macedonia,0,24.2697312,40.49859447
4/1/12,Northern Cyprus,0,39.66401978,47.7542984
4/1/12,Norway,0,1.290612563,24.40497605
4/1/12,Oman,1.393659877,53.77366941,59.62351157
4/1/12,Pakistan,0.494032797,41.57389401,50.84329743
4/1/12,Palestine,0.000474582,38.32900238,49.13729943
4/1/12,Panama,6.662937059,68.53044888,54.90825441
4/1/12,Papua New Guinea,5.986225609,64.85608028,53.39839665
4/1/12,Paraguay,3.572267848,59.97059908,53.01795923
4/1/12,Peru,3.349508882,51.61937791,48.40229957
4/1/12,Philippines,12.2439426,72.92781399,56.38006407
4/1/12,Poland,3.19E-05,21.32091047,38.26868683
4/1/12,Portugal,0,27.16389612,40.69887437
4/1/12,Puerto Rico,3.08667833,64.28457235,54.411483
4/1/12,Qatar,0.082224907,49.70043513,56.68341115
4/1/12,Republic of Serbia,0,27.05924738,41.47488695
4/1/12,Republic of the Congo,7.227784706,69.97744855,55.4290458
4/1/12,Romania,3.19E-05,26.76524516,41.24959396
4/1/12,Russia,5.99E-08,2.461260604,25.29245852
4/1/12,Rwanda,0.065837475,47.52931939,48.43522484
4/1/12,Saudi Arabia,0.228148653,43.16736269,56.27813275
4/1/12,Senegal,0.638043107,56.07587697,60.74758511
4/1/12,Sierra Leone,6.808318975,69.18629845,57.07089428
4/1/12,Slovakia,0,21.95478397,39.04360627
4/1/12,Slovenia,0,24.35290856,39.52030362
4/1/12,Solomon Islands,12.54037364,73.53836129,56.01712025
4/1/12,Somalia,6.56387928,66.58506606,58.02705109
4/1/12,Somaliland,2.287086009,56.72412911,55.26783828
4/1/12,South Africa,0.004532919,33.38353199,46.21727915
4/1/12,South Korea,0,26.22993373,41.61951936
4/1/12,South Sudan,3.485471094,61.68251232,60.31875657
4/1/12,Spain,0,23.86755267,39.73366956
4/1/12,Sri Lanka,11.6560063,72.88843686,56.59248765
4/1/12,Sudan,0.178620345,40.7208769,59.69728327
4/1/12,Suriname,6.241033796,70.66185216,55.18321169
4/1/12,Sweden,0,8.498197552,29.69881492
4/1/12,Switzerland,0,14.44606502,33.39697064
4/1/12,Syria,6.56E-05,33.48580618,49.38583746
4/1/12,Taiwan,1.639208013,53.96627381,50.62246816
4/1/12,Tajikistan,0.000315334,9.64572386,30.12802505
4/1/12,Thailand,11.60358992,73.0847833,58.24141138
4/1/12,The Bahamas,0.273655478,55.80778802,53.07494222
4/1/12,Togo,11.57604848,73.47490579,58.38585861
4/1/12,Trinidad and Tobago,9.589879656,70.7364006,56.15313797
4/1/12,Tunisia,6.35E-05,35.82088821,48.64521136
4/1/12,Turkey,0.000185541,24.90709421,41.09938753
4/1/12,Turkmenistan,0.000265426,37.9964551,50.94368914
4/1/12,Uganda,0.898149845,56.69799977,52.66218992
4/1/12,Ukraine,4.84E-05,27.31473453,41.32097769
4/1/12,United Arab Emirates,0.117549761,48.97451772,57.99272942
4/1/12,United Kingdom,0,18.83361256,35.64637244
4/1/12,United Republic of Tanzania,1.106807517,55.37821771,51.99710776
4/1/12,United States of America,0.044707968,19.85675891,37.60581746
4/1/12,Uruguay,0.090341265,41.5226945,46.62642411
4/1/12,Uzbekistan,0.000217085,33.89206744,49.0604813
