Date,Country,qdd_avg,qdd_sum,avg_Q,
11/1/00,Zimbabwe,913.1878372,470291.7361,52.44042909,
11/1/00,eSwatini,839.9390779,22678.3551,49.99796973,
12/1/00,Afghanistan,16.10004739,16389.84824,8.019663785,1018
12/1/00,Albania,55.57296585,2945.36719,17.40289226,
12/1/00,Algeria,119.1549976,406914.3167,24.07222804,
12/1/00,Angola,975.4574178,1617308.399,53.46636855,
12/1/00,Antarctica,0,0,-23.256421,
12/1/00,Argentina,568.5969907,2536511.175,39.18422935,
12/1/00,Armenia,0,0,3.292349852,
12/1/00,Australia,986.0628754,10982768.31,53.7990068,
12/1/00,Austria,1.795349766,299.823411,6.875221758,
12/1/00,Azerbaijan,16.85976135,2630.122771,13.09175127,
12/1/00,Bangladesh,685.2369588,129509.7852,44.10441791,
12/1/00,Belarus,1.320598977,599.5519357,9.590111309,
12/1/00,Belgium,64.33381462,3988.696507,17.90997396,
12/1/00,Belize,1141.534399,33104.49756,58.8236914,
12/1/00,Benin,796.1812768,120223.3728,47.68326756,
12/1/00,Bhutan,45.18920195,2620.973713,11.13590044,
12/1/00,Bolivia,1041.848763,1531517.682,54.82405358,
12/1/00,Bosnia and Herzegovina,17.3458853,1578.475562,13.72525982,
12/1/00,Botswana,983.2123257,820982.292,53.71652677,
12/1/00,Brazil,1387.485465,15775709.74,66.75759303,
12/1/00,Brunei,1580.615034,22128.61047,72.98758262,
12/1/00,Bulgaria,25.48112647,4917.857409,13.6631374,
12/1/00,Burkina Faso,472.8640217,169758.1838,37.2549355,
12/1/00,Burundi,792.8949427,24579.74323,47.57725636,
12/1/00,Cambodia,1315.237992,323548.546,64.42703201,
12/1/00,Cameroon,887.8862008,531843.8343,50.64088539,
12/1/00,Canada,0.109700818,3002.072586,-20.53011048,
12/1/00,Central African Republic,804.232875,653841.3274,47.94299613,
12/1/00,Chad,273.7705448,468695.1726,30.09215025,
12/1/00,Chile,170.0165514,235642.9403,24.58842001,
12/1/00,China,37.15507273,567320.8055,-0.985184776,
12/1/00,Colombia,1258.064628,1892129.201,62.57603978,
12/1/00,Costa Rica,1142.226529,83382.53662,58.84601755,
12/1/00,Croatia,49.02296565,5196.434359,17.66834649,
12/1/00,Cuba,1199.893008,191982.8812,60.70622582,
12/1/00,Cyprus,283.8611565,2838.611565,30.91640491,
12/1/00,Czechia,3.086789602,512.407074,9.946428058,
12/1/00,Democratic Republic of the Congo,1224.789036,3714785.147,61.50932375,
12/1/00,Denmark,31.33594046,3164.929987,16.09346282,
12/1/00,Djibouti,1002.222768,30066.68304,54.32976685,
12/1/00,Dominican Republic,1166.415805,76983.44312,59.62631601,
12/1/00,East Timor,1459.618595,27732.7533,69.08447045,
12/1/00,Ecuador,976.0429646,318190.0065,53.34879952,
12/1/00,Egypt,254.1657491,377690.3032,29.52556217,
12/1/00,El Salvador,1019.637079,29569.47528,54.89151882,
12/1/00,Equatorial Guinea,1286.952714,48904.20313,63.51460346,
12/1/00,Eritrea,863.1440424,138103.0468,49.84580336,
12/1/00,Estonia,0.422847331,46.93605375,10.11974452,
12/1/00,Ethiopia,620.2828801,927322.9058,41.94557674,
12/1/00,Falkland Islands,19.86077394,734.8486357,20.79619954,
12/1/00,Fiji,1421.845872,36967.99268,67.8659957,
12/1/00,Finland,0.093358245,95.69220161,2.239507533,
12/1/00,France,212.2772923,247090.7683,25.18407423,
12/1/00,French Southern and Antarctic Lands,4.807663997,115.3839359,13.94880184,
12/1/00,Gabon,1335.800002,470201.6007,65.09032268,
12/1/00,Gambia,716.5877653,13615.16754,45.1157333,
12/1/00,Georgia,5.582944288,658.787426,6.502517962,
12/1/00,Germany,23.91600478,17363.01947,14.1006711,
12/1/00,Ghana,1094.081232,349011.913,57.29294314,
12/1/00,Greece,117.1098019,26583.92503,21.95402657,
12/1/00,Greenland,0,0,-26.91165204,
12/1/00,Guatemala,887.9332493,136741.7204,50.62910465,
12/1/00,Guinea,790.1396511,250474.2694,47.48837571,
12/1/00,Guinea-Bissau,868.0115625,43400.57813,50.00037216,
12/1/00,Guyana,1323.353065,365245.4459,64.6888087,
12/1/00,Haiti,1225.854186,50260.02161,61.54368349,
12/1/00,Honduras,985.8788987,150839.4715,53.80254489,
12/1/00,Hungary,7.688862751,1337.862119,12.83268543,
12/1/00,Iceland,0,0,3.748992314,
12/1/00,India,459.1731674,2044238.941,34.63457905,
12/1/00,Indonesia,1476.455384,3513963.813,69.62750093,
12/1/00,Iran,79.03801065,196725.6085,17.94990319,
12/1/00,Iraq,181.7698263,122876.4026,26.69870471,
12/1/00,Ireland,43.95544574,5538.386164,18.39538455,
12/1/00,Israel,264.9720661,9009.050247,30.32822693,
12/1/00,Italy,112.7243942,63012.93634,20.70651384,
12/1/00,Ivory Coast,1137.096444,491225.6637,58.68053035,
12/1/00,Jamaica,1337.032137,20055.48206,65.13006846,
12/1/00,Japan,24.45215697,16089.51929,10.97008929,
12/1/00,Jordan,100.7290456,13598.42115,23.86383801,
12/1/00,Kazakhstan,0.102550589,542.5951643,-1.27628166,
12/1/00,Kenya,1096.567625,835584.5305,57.37384434,
12/1/00,Kosovo,6.95788715,146.1156301,11.80878235,
12/1/00,Kuwait,343.0670763,7890.542755,32.8805056,
12/1/00,Kyrgyzstan,0.003365258,1.117265701,-7.090445354,
12/1/00,Laos,809.6543987,252612.1724,48.12877242,
12/1/00,Latvia,1.701843442,251.8728294,10.65075244,
12/1/00,Lebanon,99.6043039,1593.668862,22.29092175,
12/1/00,Lesotho,383.2686079,15714.01292,34.40961303,
12/1/00,Liberia,1377.033771,180391.424,66.42044475,
12/1/00,Libya,149.9403938,360006.8855,25.51056265,
12/1/00,Lithuania,2.764861816,403.6698251,11.07639036,
12/1/00,Luxembourg,35.97417021,143.8966808,16.29246855,
12/1/00,Madagascar,1267.265537,1026485.085,62.87953363,
12/1/00,Malawi,1137.016685,166004.436,58.67795769,
12/1/00,Malaysia,1468.263063,643099.2217,69.36332432,
12/1/00,Mali,280.1332228,471184.0807,30.71954294,
12/1/00,Mauritania,264.9394916,387606.4763,30.15684546,
12/1/00,Mexico,382.3254358,1072040.522,32.36245452,
12/1/00,Moldova,11.30442918,712.1790385,12.2590605,
12/1/00,Mongolia,0,0,-15.11786282,
12/1/00,Montenegro,26.2455348,629.8928351,13.06145783,
12/1/00,Morocco,226.7026448,201992.0565,27.70313121,
12/1/00,Mozambique,1316.642071,1453572.846,64.47232489,
12/1/00,Myanmar,729.3204057,684831.861,45.27285887,
12/1/00,Namibia,714.1271363,820532.0796,45.03709198,
12/1/00,Nepal,189.1565632,42181.9136,18.32304542,
12/1/00,Netherlands,69.02616248,5729.171486,17.66289114,
12/1/00,New Caledonia,1162.183213,38352.04602,59.48978135,
12/1/00,New Zealand,395.72777,189949.3296,34.26821301,
12/1/00,Nicaragua,1237.331364,214058.326,61.91391485,
12/1/00,Niger,190.5585991,305084.3171,27.22064567,
12/1/00,Nigeria,691.1542532,829385.1039,44.27389695,
12/1/00,North Korea,0.299596451,63.51444769,-3.089677081,
12/1/00,North Macedonia,9.441149893,396.5282955,12.4424309,
12/1/00,Northern Cyprus,343.6840027,1718.420013,33.05490952,
12/1/00,Norway,0.912249691,1316.376305,-2.97008545,
12/1/00,Oman,610.9160563,265137.5685,41.71052653,
12/1/00,Pakistan,193.5521208,253940.3825,21.37086008,
12/1/00,Palestine,290.6598019,2615.938217,31.24942123,
12/1/00,Panama,1362.75507,134912.752,65.95984133,
12/1/00,Papua New Guinea,1381.323532,817743.5307,66.55882357,
12/1/00,Paraguay,1314.587452,746685.673,64.40604693,
12/1/00,Peru,923.5766341,1598711.154,50.63112311,
12/1/00,Philippines,1469.339079,577450.258,69.3980348,
12/1/00,Poland,7.990761841,5233.949006,12.03669173,
12/1/00,Portugal,236.2162111,38503.2424,29.15723546,
12/1/00,Puerto Rico,1268.456771,19026.85156,62.9179601,
12/1/00,Qatar,703.6287028,10554.43054,44.69855474,
12/1/00,Republic of Serbia,15.37149155,2090.522851,13.08703183,
12/1/00,Republic of the Congo,1333.857381,594900.3921,65.02765768,
12/1/00,Romania,11.77465594,5180.848613,11.5208942,
12/1/00,Russia,0.116066765,5449.798865,-23.26901254,
12/1/00,Rwanda,719.4639627,22303.38284,45.2085148,
12/1/00,Saudi Arabia,315.4078967,861378.966,31.641108,
12/1/00,Senegal,602.1015792,157148.5122,41.42263145,
12/1/00,Sierra Leone,1296.675853,127074.2336,63.82825345,
12/1/00,Slovakia,1.26240151,114.8785374,10.12626923,
12/1/00,Slovenia,23.66294058,851.8658609,15.12808447,
12/1/00,Solomon Islands,1600.27855,52809.19214,73.62188952,
12/1/00,Somalia,1153.19239,740349.5143,59.20146046,
12/1/00,Somaliland,719.8993235,156218.1532,45.25429973,
12/1/00,South Africa,722.7747487,1308222.295,45.32112833,
12/1/00,South Korea,2.800927468,445.3474674,7.668961028,
12/1/00,South Sudan,800.2324373,654590.1337,47.81393332,
12/1/00,Spain,90.28275535,76650.05929,22.06084527,
12/1/00,Sri Lanka,1358.6363,114125.4492,65.82697755,
12/1/00,Sudan,392.5032934,992248.3256,34.29338386,
12/1/00,Suriname,1386.447182,262038.5173,66.72410283,
12/1/00,Sweden,2.437423173,3107.714546,3.673683854,
12/1/00,Switzerland,1.946998097,167.4418364,6.637723035,
12/1/00,Syria,84.13282477,24819.18331,22.93588647,
12/1/00,Taiwan,653.5254086,33329.79584,43.04946724,
12/1/00,Tajikistan,1.735264999,404.3167448,-7.606631456,
12/1/00,Thailand,1136.40611,779574.5913,58.65826139,
12/1/00,The Bahamas,1030.894935,23710.5835,55.25467715,
12/1/00,Togo,981.1731537,79475.02545,53.65074723,
12/1/00,Trinidad and Tobago,1409.28114,14092.8114,67.46068115,
12/1/00,Tunisia,199.8366718,48959.9846,27.71684632,
12/1/00,Turkey,24.16567657,32164.51552,11.97279606,
12/1/00,Turkmenistan,15.71940682,12591.24486,16.28588019,
12/1/00,Uganda,969.1550427,308191.3036,53.263066,
12/1/00,Ukraine,5.619249474,6366.609654,11.08020981,
12/1/00,United Arab Emirates,643.1671185,73964.21863,42.75540171,
12/1/00,United Kingdom,49.66064573,26816.7487,17.81061003,
12/1/00,United Republic of Tanzania,1079.931082,1314276.126,56.83648662,
12/1/00,United States of America,20.18357637,363304.3747,0.309588054,
12/1/00,Uruguay,889.4106378,242809.1041,50.69063679,
12/1/00,Uzbekistan,2.856902239,2285.521791,10.43721889,
12/1/00,Vanuatu,1428.272135,17139.26563,68.07329369,
12/1/00,Venezuela,1268.861184,1503600.503,62.93098885,
12/1/00,Vietnam,963.07728,438200.1624,53.073514,
12/1/00,Western Sahara,263.5797487,36374.00533,30.23343078,
12/1/00,Yemen,519.5914862,320587.947,38.532542,
12/1/00,Zambia,1067.855051,1080669.312,56.44693703,
12/1/00,Zimbabwe,1029.7459,530319.1387,55.21760986,
12/1/00,eSwatini,1038.737678,28045.9173,55.50766754,
1/1/01,Afghanistan,1.900855412,1935.070809,2.197199464,1018
1/1/01,Albania,44.43521157,2355.066213,17.5723654,
1/1/01,Algeria,55.35438924,189035.2393,20.34545252,
1/1/01,Angola,977.3365553,1620424.009,53.52698584,
1/1/01,Antarctica,0,0,-23.02498521,
1/1/01,Argentina,736.7130843,3286477.069,45.04512439,
1/1/01,Armenia,0,0,-0.908822109,
1/1/01,Australia,1143.695503,12738480.51,58.89082637,
1/1/01,Austria,0.330144494,55.13413048,3.704693503,
1/1/01,Azerbaijan,6.480814402,1011.007047,7.582233792,
1/1/01,Bangladesh,514.078141,97160.76865,38.58556219,
1/1/01,Belarus,0,0,5.075118776,
1/1/01,Belgium,10.54654639,653.8858762,13.66460397,
1/1/01,Belize,1050.020167,30450.58484,55.87161992,
1/1/01,Benin,719.5491074,108651.9152,45.21126135,
1/1/01,Bhutan,28.35199728,1644.415842,9.111752873,
1/1/01,Bolivia,1053.211909,1548221.506,55.3728494,
1/1/01,Bosnia and Herzegovina,14.22124015,1294.132854,12.69333096,
1/1/01,Botswana,904.0299975,754865.0479,51.1654252,
1/1/01,Brazil,1359.561156,15458210.34,65.85681151,
1/1/01,Brunei,1561.012268,21854.17175,72.35523605,
1/1/01,Bulgaria,11.82698326,2282.607769,11.20480982,
1/1/01,Burkina Faso,389.9750249,140001.034,34.59235744,
1/1/01,Burundi,765.4760604,23729.75787,46.6927761,
1/1/01,Cambodia,1317.974367,324221.6943,64.51530219,
1/1/01,Cameroon,796.3547694,477016.5069,47.68395841,
1/1/01,Canada,0.020763229,568.2065282,-18.58769268,
1/1/01,Central African Republic,616.1170782,500903.1846,41.86723959,
1/1/01,Chad,203.9832653,349219.3502,27.30499424,
1/1/01,Chile,216.0388923,299429.9047,27.16987221,
1/1/01,China,28.47430529,434774.1675,-4.093479334,
1/1/01,Colombia,1196.981436,1800260.08,60.59549815,
1/1/01,Costa Rica,1048.015753,76505.14996,55.80747531,
1/1/01,Croatia,34.42135814,3648.663963,15.20682527,
1/1/01,Cuba,859.7412498,137558.6,49.73358867,
1/1/01,Cyprus,233.4319145,2334.319145,29.14678955,
1/1/01,Czechia,0.074139753,12.307199,6.211237978,
1/1/01,Democratic Republic of the Congo,1170.052069,3548767.925,59.7436152,
1/1/01,Denmark,0.080048604,8.084908962,12.25067168,
1/1/01,Djibouti,832.9959981,24989.87994,48.87083842,
1/1/01,Dominican Republic,1054.780682,69615.52502,56.02518319,
1/1/01,East Timor,1437.049085,27303.93262,68.35642202,
1/1/01,Ecuador,979.5485498,319332.8272,53.42980255,
1/1/01,Egypt,180.4510338,268150.2362,26.67853712,
1/1/01,El Salvador,952.3645798,27618.57281,52.72143713,
1/1/01,Equatorial Guinea,1279.37235,48616.14929,63.27007615,
1/1/01,Eritrea,749.4927141,119918.8343,46.18015254,
1/1/01,Estonia,0,0,6.384237771,
1/1/01,Ethiopia,542.6330575,811236.421,39.46997659,
1/1/01,Falkland Islands,113.0070955,4181.262535,25.36763248,
1/1/01,Fiji,1535.281114,39917.30896,71.52519725,
1/1/01,Finland,0,0,1.040343919,
1/1/01,France,161.4867706,187970.6009,21.73674004,
1/1/01,French Southern and Antarctic Lands,11.99495951,287.8790283,16.56135054,
1/1/01,Gabon,1324.234813,466130.6541,64.71725206,
1/1/01,Gambia,595.0392263,11305.7453,41.18013763,
1/1/01,Georgia,2.164036723,255.3563333,1.441424055,
1/1/01,Germany,2.045685785,1485.16788,10.06781975,
1/1/01,Ghana,1009.245663,321949.3665,54.55631189,
1/1/01,Greece,82.42152848,18709.68697,20.84126313,
1/1/01,Greenland,0,0,-28.57600648,
1/1/01,Guatemala,821.2393442,126470.859,48.47702509,
1/1/01,Guinea,703.1365379,222894.2825,44.68129523,
1/1/01,Guinea-Bissau,728.8727466,36443.63733,45.50277122,
1/1/01,Guyana,1213.912879,335039.9545,61.15847994,
1/1/01,Haiti,1088.889111,44644.45355,57.12545451,
1/1/01,Honduras,898.2797872,137436.8074,50.97676727,
1/1/01,Hungary,5.060854567,880.5886946,10.1749462,
1/1/01,Iceland,0.048168008,15.7991066,6.331501184,
1/1/01,India,452.9197096,2016398.547,34.18472514,
1/1/01,Indonesia,1444.304393,3437444.454,68.59043617,
1/1/01,Iran,37.05267458,92224.10704,12.51791172,
1/1/01,Iraq,112.2540596,75883.74428,23.28230626,
1/1/01,Ireland,7.519618765,947.4719644,14.89695373,
1/1/01,Israel,189.5569834,6444.937435,27.46550437,
1/1/01,Italy,74.37658114,41576.50886,18.34221357,
1/1/01,Ivory Coast,1068.280329,461497.1021,56.46091454,
1/1/01,Jamaica,1182.514591,17737.71887,60.14563319,
1/1/01,Japan,6.525033996,4293.472369,5.520474072,
1/1/01,Jordan,48.86747398,6597.108987,20.10769491,
1/1/01,Kazakhstan,0.020624624,109.1248837,-7.449349109,
1/1/01,Kenya,1036.625094,789908.3217,55.43951917,
1/1/01,Kosovo,4.524867194,95.02221107,12.26841704,
1/1/01,Kuwait,189.804653,4365.507019,27.53564561,
1/1/01,Kyrgyzstan,0.000498355,0.165453911,-11.24771617,
1/1/01,Laos,820.8156022,256094.4679,48.47970878,
1/1/01,Latvia,0,0,6.448034673,
1/1/01,Lebanon,69.10333747,1105.653399,19.40137601,
1/1/01,Lesotho,395.0775467,16198.17941,34.57183303,
1/1/01,Liberia,1379.736831,180745.5248,66.50763889,
1/1/01,Libya,91.7359954,220258.1249,22.72288585,
1/1/01,Lithuania,0,0,6.806057058,
1/1/01,Luxembourg,5.275811553,21.10324621,11.9641366,
1/1/01,Madagascar,1323.263559,1071843.483,64.68592124,
1/1/01,Malawi,1102.849542,161016.0332,57.57579161,
1/1/01,Malaysia,1429.743929,626227.841,68.12077175,
1/1/01,Mali,219.1355113,368585.93,28.44855639,
1/1/01,Mauritania,198.0764448,289785.8387,27.45443774,
1/1/01,Mexico,371.6981081,1042241.495,31.89467926,
1/1/01,Moldova,1.270612641,80.04859638,7.996387504,
1/1/01,Mongolia,0,0,-20.45193272,
1/1/01,Montenegro,16.48879361,395.7310467,12.13656185,
1/1/01,Morocco,174.1857966,155199.5448,25.4983847,
1/1/01,Mozambique,1323.592944,1461246.61,64.6965464,
1/1/01,Myanmar,636.3674585,597549.0435,42.27530129,
1/1/01,Namibia,746.3690674,857578.0584,46.08346826,
1/1/01,Nepal,127.6614163,28468.49584,13.75409945,
1/1/01,Netherlands,7.094688889,588.8591778,13.5519599,
1/1/01,New Caledonia,1337.624852,44141.62012,65.14918911,
1/1/01,New Zealand,343.0082273,164643.9491,32.50140423,
1/1/01,Nicaragua,1144.877766,198063.8535,58.93154102,
1/1/01,Niger,136.6628023,218797.1465,24.88396922,
1/1/01,Nigeria,596.7317855,716078.1426,41.07048714,
1/1/01,North Korea,0,0,-9.717906982,
1/1/01,North Macedonia,5.40251255,226.9055271,12.84236113,
1/1/01,Northern Cyprus,302.0040771,1510.020386,31.71311378,
1/1/01,Norway,0,0,-2.680035219,
1/1/01,Oman,403.4520129,175098.1736,35.04040868,
1/1/01,Pakistan,112.5677586,147688.8992,16.74238565,
1/1/01,Palestine,215.8396267,1942.556641,28.38566102,
1/1/01,Panama,1261.419416,124880.5222,62.69094914,
1/1/01,Papua New Guinea,1366.531946,808986.9118,66.08202395,
1/1/01,Paraguay,1488.478774,845455.9435,70.0154439,
1/1/01,Peru,910.3285385,1575778.7,50.23736163,
1/1/01,Philippines,1411.402156,554681.0471,67.52910155,
1/1/01,Poland,0.348596613,228.3307815,7.987680936,
1/1/01,Portugal,178.0575672,29023.38345,26.73627378,
1/1/01,Puerto Rico,1166.528328,17497.92493,59.62994486,
1/1/01,Qatar,429.5350545,6443.025818,35.8754729,
1/1/01,Republic of Serbia,9.869631539,1342.269889,12.09587668,
1/1/01,Republic of the Congo,1293.154453,576746.8859,63.71466003,
1/1/01,Romania,4.412036565,1941.296089,8.333878049,
1/1/01,Russia,0.101785293,4779.226663,-24.99127106,
1/1/01,Rwanda,697.1311675,21611.06619,44.48810221,
1/1/01,Saudi Arabia,157.6732829,430605.7356,25.26709162,
1/1/01,Senegal,497.8860076,129948.248,38.04581634,
1/1/01,Sierra Leone,1212.724332,118846.9846,61.12013938,
1/1/01,Slovakia,0.28156968,25.62284088,6.761519601,
1/1/01,Slovenia,16.1997265,583.1901541,12.53075296,
1/1/01,Solomon Islands,1580.564938,52158.64294,72.98596538,
1/1/01,Somalia,1015.085073,651684.6165,54.74574031,
1/1/01,Somaliland,551.9385697,119770.6696,39.83822344,
1/1/01,South Africa,714.8142428,1293813.779,45.05339546,
1/1/01,South Korea,0.198858039,31.61842823,2.488027336,
1/1/01,South Sudan,603.1726329,493395.2137,41.44869865,
1/1/01,Spain,76.07232034,64585.39997,20.98924475,
1/1/01,Sri Lanka,1360.804245,114307.5566,65.89691067,
1/1/01,Sudan,300.0573619,758545.0109,30.93713001,
1/1/01,Suriname,1308.404347,247288.4215,64.20659216,
1/1/01,Sweden,0,0,2.141549744,
1/1/01,Switzerland,0.27498177,23.64843225,3.70327557,
1/1/01,Syria,59.24987946,17478.71444,21.0038439,
1/1/01,Taiwan,500.2896117,25514.7702,37.95734559,
1/1/01,Tajikistan,0.166322765,38.75320435,-11.43270481,
1/1/01,Thailand,1196.307005,820666.6056,60.59138244,
1/1/01,The Bahamas,770.7168499,17726.48755,46.86183399,
1/1/01,Togo,909.5807405,73676.03998,51.34131462,
1/1/01,Trinidad and Tobago,1318.4073,13184.073,64.52926674,
1/1/01,Tunisia,110.249905,27011.22672,23.93252612,
1/1/01,Turkey,20.55043348,27352.62697,11.15523276,
1/1/01,Turkmenistan,6.290633408,5038.797359,7.454132328,
1/1/01,Uganda,874.6760228,278146.9753,50.21535552,
1/1/01,Ukraine,2.239491409,2537.343767,7.537949321,
1/1/01,United Arab Emirates,426.3108701,49025.75006,35.80568654,
1/1/01,United Kingdom,5.3809886,2905.733844,13.7307548,
1/1/01,United Republic of Tanzania,1071.339578,1303820.267,56.55934123,
1/1/01,United States of America,19.20505167,345690.93,2.218368669,
1/1/01,Uruguay,1156.007924,315590.1633,59.29057819,
1/1/01,Uzbekistan,0.531035765,424.8286123,2.380831602,
1/1/01,Vanuatu,1536.628703,18439.54443,71.56866837,
1/1/01,Venezuela,1159.871892,1374448.192,59.4149972,
1/1/01,Vietnam,931.4510163,423810.2124,52.04616473,
1/1/01,Western Sahara,191.8817288,26479.67857,27.35590443,
1/1/01,Yemen,322.813006,199175.6247,31.77375651,
1/1/01,Zambia,1041.823143,1054325.021,55.60719818,
1/1/01,Zimbabwe,996.546916,513221.6617,54.14667443,
1/1/01,eSwatini,995.1966304,26870.30902,54.10311847,
2/1/01,Afghanistan,17.03095246,17337.50961,6.302228661,1018
2/1/01,Albania,27.56535707,1460.963925,15.19751347,
2/1/01,Algeria,58.09507167,198394.6698,21.01087997,
2/1/01,Angola,935.1061081,1550405.927,55.39664669,
2/1/01,Antarctica,0,0,-29.64237168,
2/1/01,Argentina,713.8880347,3184654.523,46.86064412,
2/1/01,Armenia,0.035701187,1.749358177,2.915318552,
2/1/01,Australia,1046.334212,11654070.46,59.36732559,
2/1/01,Austria,0.935853002,156.2874513,6.521602135,
2/1/01,Azerbaijan,12.14938467,1895.304008,12.35483735,
2/1/01,Bangladesh,750.1615904,141780.5406,48.79110122,
2/1/01,Belarus,0.095010685,43.13485098,2.245214849,
2/1/01,Belgium,23.74098209,1471.94089,15.82270009,
2/1/01,Belize,1192.491184,34582.24432,64.58897137,
2/1/01,Benin,675.90304,102061.359,46.13939429,
2/1/01,Bhutan,54.78310958,3177.420356,12.85014302,
2/1/01,Bolivia,986.2646524,1449809.039,56.67488909,
2/1/01,Bosnia and Herzegovina,7.666200287,697.6242261,11.03050898,
2/1/01,Botswana,981.602494,819638.0825,57.05817636,
2/1/01,Brazil,1258.382808,14307812.52,66.94224314,
2/1/01,Brunei,1409.543082,19733.60315,72.34082631,
2/1/01,Bulgaria,11.06205417,2134.976455,12.42251673,
2/1/01,Burkina Faso,373.5018368,134087.1594,35.34408565,
2/1/01,Burundi,722.8971243,22409.81085,47.81775518,
2/1/01,Cambodia,1145.585325,281813.9901,62.91376173,
2/1/01,Cameroon,771.0011811,461829.7075,49.53459969,
2/1/01,Canada,0.013204995,361.3678923,-21.31744417,
2/1/01,Central African Republic,688.8847295,560063.2851,46.60268253,
2/1/01,Chad,238.9937987,409157.3834,29.60853964,
2/1/01,Chile,238.1918338,330133.8816,28.91638456,
2/1/01,China,33.48130528,511226.0503,0.642565512,
2/1/01,Colombia,1053.826267,1584954.706,59.62087632,
2/1/01,Costa Rica,953.4894815,69604.73215,56.05255137,
2/1/01,Croatia,21.55535446,2284.867573,14.55465227,
2/1/01,Cuba,1048.738749,167798.1998,59.45495555,
2/1/01,Cyprus,197.4617592,1974.617592,28.60624237,
2/1/01,Czechia,1.220582419,202.6166816,8.785383058,
2/1/01,Democratic Republic of the Congo,1141.623138,3462542.979,62.77225505,
2/1/01,Denmark,0.33439378,33.77377176,10.01538605,
2/1/01,Djibouti,821.4530518,24643.59155,51.33760885,
2/1/01,Dominican Republic,907.3453549,59884.79343,54.4059202,
2/1/01,East Timor,1286.899003,24451.08105,67.9606771,
2/1/01,Ecuador,897.3246022,292527.8203,53.8926389,
2/1/01,Egypt,127.0054536,188730.1041,25.234847,
2/1/01,El Salvador,930.5615361,26986.28455,55.23434067,
2/1/01,Equatorial Guinea,1232.240964,46825.15662,66.00860706,
2/1/01,Eritrea,745.6848293,119309.5727,48.63269584,
2/1/01,Estonia,0,0,0.840118816,
2/1/01,Ethiopia,554.2586046,828616.6139,41.74392356,
2/1/01,Falkland Islands,96.77821866,3580.79409,24.50441061,
2/1/01,Fiji,1391.822557,36187.38647,71.70794942,
2/1/01,Finland,0,0,-7.742982811,
2/1/01,France,148.1088935,172398.752,21.25252911,
2/1/01,French Southern and Antarctic Lands,10.64631011,255.5114427,17.70040226,
2/1/01,Gabon,1275.310561,448909.3175,67.54680573,
2/1/01,Gambia,596.5130872,11333.74866,43.3040386,
2/1/01,Georgia,2.625141358,309.7666802,5.675678605,
2/1/01,Germany,8.320436307,6040.636759,11.92485261,
2/1/01,Ghana,932.1014677,297340.3682,55.2893385,
2/1/01,Greece,66.42902625,15079.38896,20.07756139,
2/1/01,Greenland,0,0,-29.60050683,
2/1/01,Guatemala,875.5517166,134834.9644,53.2718399,
2/1/01,Guinea,645.6811043,204680.9101,45.05841196,
2/1/01,Guinea-Bissau,792.2938806,39614.69403,50.29621048,
2/1/01,Guyana,1077.25241,297321.6651,60.47330031,
2/1/01,Haiti,955.1334214,39160.47028,56.11190777,
2/1/01,Honduras,895.6968839,137041.6232,53.98917454,
2/1/01,Hungary,12.98466382,2259.331505,12.24147239,
2/1/01,Iceland,0.028980515,9.505609035,2.601828536,
2/1/01,India,529.3469475,2356652.61,38.88692166,
2/1/01,Indonesia,1311.367064,3121053.613,68.83448356,
2/1/01,Iran,52.83260975,131500.3657,15.7783607,
2/1/01,Iraq,116.5567019,78792.33049,24.64698052,
2/1/01,Ireland,16.83341952,2121.010859,16.47216973,
2/1/01,Israel,157.6706288,5360.80138,27.15481231,
2/1/01,Italy,45.92122138,25669.96275,17.20624094,
2/1/01,Ivory Coast,944.6172984,408074.6729,55.73634219,
2/1/01,Jamaica,1080.324215,16204.86322,60.58300858,
2/1/01,Japan,15.98602731,10518.80597,7.28051598,
2/1/01,Jordan,46.14455321,6229.514683,20.96841504,
2/1/01,Kazakhstan,0.533499785,2822.747365,-5.578571668,
2/1/01,Kenya,949.5688462,723571.4608,55.91328803,
2/1/01,Kosovo,5.078906763,106.657042,10.51123821,
2/1/01,Kuwait,169.2380278,3892.47464,27.84212005,
2/1/01,Kyrgyzstan,0.010783536,3.580133915,-6.417337307,
2/1/01,Laos,744.5044899,232285.4008,48.58944617,
2/1/01,Latvia,0,0,2.383901799,
2/1/01,Lebanon,61.06018093,976.9628949,19.96130168,
2/1/01,Lesotho,351.1009946,14395.14078,34.5526912,
2/1/01,Liberia,1248.757945,163587.2908,66.59849828,
2/1/01,Libya,74.35403372,178524.035,22.47392453,
2/1/01,Lithuania,0.006959105,1.016029358,3.991786235,
2/1/01,Luxembourg,11.73421669,46.93686676,13.68808675,
2/1/01,Madagascar,1203.865994,975131.4549,64.995214,
2/1/01,Malawi,1052.356141,153643.9966,59.5841482,
2/1/01,Malaysia,1283.911016,562353.025,67.85396474,
2/1/01,Mali,218.4985529,367514.566,29.30369029,
2/1/01,Mauritania,199.0149669,291158.8966,28.32531368,
2/1/01,Mexico,417.071601,1169468.769,35.51997757,
2/1/01,Moldova,2.49572542,157.2307014,8.078269731,
2/1/01,Mongolia,0,0,-13.87606629,
2/1/01,Montenegro,9.896336734,237.5120816,10.72475346,
2/1/01,Morocco,140.7069662,125369.9069,24.97020275,
2/1/01,Mozambique,1274.600297,1407158.728,67.52143927,
